,gid,name,lat,lon,f_class,f_code,country,state,county,state_county
146,4146206,Arcadia,27.21588,-81.85842,P,PPLA2,US,FL,27,FL_027
201,4172131,Sarasota,27.33643,-82.53065,P,PPLA2,US,FL,115,FL_115
150,4148708,Bradenton,27.49893,-82.57481999999997,P,PPLA2,US,FL,81,FL_081
210,4177569,Wauchula,27.54726,-81.81147,P,PPLA2,US,FL,49,FL_049
147,4146723,Bartow,27.89641,-81.84314,P,PPLA2,US,FL,105,FL_105
161,4152695,Dade City,28.36472,-82.19592,P,PPLA2,US,FL,101,FL_101
205,4174757,Tampa,27.94752,-82.45843,P,PPLA2,US,FL,57,FL_057
157,4151316,Clearwater,27.96585,-82.8001,P,PPLA2,US,FL,103,FL_103
153,4148986,Brooksville,28.55554,-82.38991,P,PPLA2,US,FL,53,FL_053
155,4149433,Bushnell,28.664990000000003,-82.11286,P,PPLA2,US,FL,119,FL_119
189,4166673,Ocala,29.1872,-82.14009,P,PPLA2,US,FL,83,FL_083
206,4174861,Tavares,28.80416,-81.72563000000002,P,PPLA2,US,FL,69,FL_069
170,4159786,Inverness,28.83582,-82.33037,P,PPLA2,US,FL,17,FL_017
152,4148957,Bronson,29.447740000000003,-82.64233,P,PPLA2,US,FL,75,FL_075
160,4152395,Cross City,29.63465,-83.12694,P,PPLA2,US,FL,29,FL_029
183,4163723,Mayo,30.053,-83.17486,P,PPLA2,US,FL,67,FL_067
208,4175637,Trenton,29.613290000000006,-82.81761999999998,P,PPLA2,US,FL,41,FL_041
195,4168244,Perry,30.11766,-83.58274,P,PPLA2,US,FL,123,FL_123
158,4152267,Crawfordville,30.176040000000004,-84.37518,P,PPLA2,US,FL,129,FL_129
178,4161831,Leon County,30.458040000000004,-84.27788000000002,A,ADM2,US,FL,73,FL_073
186,4164803,Monticello,30.54515,-83.8713,P,PPLA2,US,FL,65,FL_065
325,4210397,Moultrie,31.17991,-83.78905999999998,P,PPLA2,US,GA,71,GA_071
235,4185863,Camilla,31.23129,-84.21046,P,PPLA2,US,GA,205,GA_205
233,4185632,Cairo,30.87751,-84.20214,P,PPLA2,US,GA,131,GA_131
330,4212728,Newton,31.31296,-84.33574,P,PPLA2,US,GA,7,GA_007
353,4226348,Thomasville,30.83658,-83.97878,P,PPLA2,US,GA,275,GA_275
222,4180775,Bainbridge,30.9038,-84.57547,P,PPLA2,US,GA,87,GA_087
247,4188934,Colquitt,31.171290000000006,-84.73325,P,PPLA2,US,GA,201,GA_201
182,4163428,Marianna,30.77436,-85.22686999999998,P,PPLA2,US,FL,63,FL_063
264,4191735,Donalsonville,31.04046,-84.87909,P,PPLA2,US,GA,253,GA_253
198,4169510,Quincy,30.58714,-84.58325,P,PPLA2,US,FL,39,FL_039
148,4148237,Blountstown,30.443790000000003,-85.04744000000002,P,PPLA2,US,FL,13,FL_013
151,4148912,Bristol,30.43247,-84.97702,P,PPLA2,US,FL,77,FL_077
196,4169166,Port Saint Joe,29.81188,-85.30297,P,PPLA2,US,FL,45,FL_045
145,4146148,Apalachicola,29.726,-84.9856,P,PPLA2,US,FL,37,FL_037
193,4167694,Panama City,30.15946,-85.65983,P,PPLA2,US,FL,5,FL_005
28,4063926,Geneva,31.03296,-85.86381999999998,P,PPLA2,US,AL,61,AL_061
162,4152888,DeFuniak Springs,30.721020000000006,-86.11522,P,PPLA2,US,FL,131,FL_131
149,4148526,Bonifay,30.79186,-85.67965,P,PPLA2,US,FL,59,FL_059
156,4150769,Chipley,30.78186,-85.53854,P,PPLA2,US,FL,133,FL_133
20,4059102,Dothan,31.22323,-85.39049,P,PPLA2,US,AL,69,AL_069
227,4183363,Blakely,31.37768,-84.93409,P,PPLA2,US,GA,99,GA_099
1653,4828081,Elba,31.41461,-86.06772,P,PPLA2,US,AL,31,AL_031
49,4081936,Ozark,31.45906,-85.64049,P,PPLA2,US,AL,45,AL_045
62,4094975,Union Springs,32.14432,-85.71495,P,PPLA2,US,AL,11,AL_011
45,4076795,Montgomery County,32.22026,-86.20761,A,ADM2,US,AL,101,AL_101
41,4073985,Luverne,31.71655,-86.26385,P,PPLA2,US,AL,41,AL_041
58,4094163,Troy,31.808770000000006,-85.96995,P,PPLA2,US,AL,109,AL_109
34,4066661,Hayneville,32.18403,-86.58025,P,PPLA2,US,AL,85,AL_085
30,4065302,Greenville,31.8296,-86.61775,P,PPLA2,US,AL,13,AL_013
44,4076725,Monroeville,31.52794,-87.32471,P,PPLA2,US,AL,99,AL_099
23,4061064,Evergreen,31.4335,-86.95692,P,PPLA2,US,AL,35,AL_035
1664,4830099,Andalusia,31.30808,-86.48243000000002,P,PPLA2,US,AL,39,AL_039
159,4152311,Crestview,30.76213,-86.57051,P,PPLA2,US,FL,91,FL_091
7,4051714,Brewton,31.10518,-87.07219,P,PPLA2,US,AL,53,AL_053
185,4164547,Milton,30.63241,-87.03969000000002,P,PPLA2,US,FL,113,FL_113
194,4168228,Pensacola,30.42131,-87.21691,P,PPLA2,US,FL,33,FL_033
43,4076598,Mobile,30.69436,-88.04305,P,PPLA2,US,AL,97,AL_097
0,4046255,Bay Minette,30.88296,-87.77305,P,PPLA2,US,AL,3,AL_003
13,4054818,Chatom,31.46517,-88.25446,P,PPLA2,US,AL,129,AL_129
8,4052726,Butler,32.08959,-88.22197,P,PPLA2,US,AL,23,AL_023
31,4065475,Grove Hill,31.70877,-87.77722,P,PPLA2,US,AL,25,AL_025
39,4072752,Linden,32.30625,-87.79807,P,PPLA2,US,AL,91,AL_091
40,4073383,Livingston,32.5843,-88.18725,P,PPLA2,US,AL,119,AL_119
29,4065282,Greensboro,32.70415,-87.5955,P,PPLA2,US,AL,65,AL_065
59,4094455,Tuscaloosa,33.20984,-87.56917,P,PPLA2,US,AL,125,AL_125
10,4053823,Carrollton,33.26169,-88.09503000000002,P,PPLA2,US,AL,107,AL_107
22,4060991,Eutaw,32.84059,-87.88762,P,PPLA2,US,AL,63,AL_063
874,4422442,Columbus,33.495670000000004,-88.42726,P,PPLA2,US,MS,87,MS_087
935,4450753,West Point,33.607620000000004,-88.65033000000003,P,PPLA2,US,MS,25,MS_025
933,4450203,Walthall,33.60734,-89.27729000000002,P,PPLA2,US,MS,155,MS_155
927,4447161,Starkville,33.45049,-88.81961,P,PPLA2,US,MS,105,MS_105
860,4415878,Ackerman,33.31012,-89.17284000000002,P,PPLA2,US,MS,19,MS_019
915,4440906,Philadelphia,32.77152,-89.11673,P,PPLA2,US,MS,99,MS_099
877,4423639,De Kalb,32.76763,-88.65088,P,PPLA2,US,MS,69,MS_069
899,4434283,Louisville,33.123740000000005,-89.05506,P,PPLA2,US,MS,159,MS_159
901,4434645,Macon,33.1054,-88.56088000000003,P,PPLA2,US,MS,103,MS_103
878,4423701,Decatur,32.439029999999995,-89.10839,P,PPLA2,US,MS,101,MS_101
907,4435764,Meridian,32.36431,-88.70366,P,PPLA2,US,MS,75,MS_075
934,4450441,Waynesboro,31.67488,-88.64615,P,PPLA2,US,MS,153,MS_153
922,4442692,Quitman,32.04015,-88.7281,P,PPLA2,US,MS,23,MS_023
893,4431565,Jasper County,32.01911,-89.11886,A,ADM2,US,MS,61,MS_061
894,4431982,Jones County,31.62256,-89.16879,A,ADM2,US,MS,67,MS_067
923,4442797,Raleigh,32.03349,-89.52229,P,PPLA2,US,MS,129,MS_129
873,4422375,Collins,31.64544,-89.55535,P,PPLA2,US,MS,31,MS_031
908,4436445,Monticello,31.55378,-90.10731,P,PPLA2,US,MS,77,MS_077
920,4442363,Prentiss,31.5985,-89.86702,P,PPLA2,US,MS,65,MS_065
867,4419500,Brookhaven,31.57906,-90.44065,P,PPLA2,US,MS,85,MS_085
879,4426218,Fayette,31.71155,-91.06066,P,PPLA2,US,MS,63,MS_063
905,4435652,Meadville,31.47239,-90.89677,P,PPLA2,US,MS,37,MS_037
909,4437982,Natchez,31.56017,-91.40329,P,PPLA2,US,MS,1,MS_001
732,4344599,Vidalia,31.56544,-91.42595,P,PPLA2,US,LA,29,LA_029
682,4320492,Columbia,32.10516,-92.07791,P,PPLA2,US,LA,21,LA_021
700,4329021,Jena,31.68323,-92.13374,P,PPLA2,US,LA,59,LA_059
735,4346466,Winnsboro,32.16321,-91.72068,P,PPLA2,US,LA,41,LA_041
697,4327024,Harrisonburg,31.77211,-91.82152,P,PPLA2,US,LA,25,LA_025
724,4338415,Rayville,32.47736,-91.75485,P,PPLA2,US,LA,83,LA_083
712,4333669,Monroe,32.50931,-92.1193,P,PPLA2,US,LA,73,LA_073
919,4442187,Port Gibson,31.96099,-90.98399,P,PPLA2,US,MS,21,MS_021
932,4449620,Vicksburg,32.35265,-90.87788,P,PPLA2,US,MS,149,MS_149
727,4339934,Saint Joseph,31.91849,-91.23345,P,PPLA2,US,LA,107,LA_107
730,4343103,Tallulah,32.40848,-91.18678,P,PPLA2,US,LA,65,LA_065
889,4429877,Hinds County,32.2667,-90.44282,A,ADM2,US,MS,49,MS_049
887,4429387,Hazlehurst,31.860440000000004,-90.39593,P,PPLA2,US,MS,29,MS_029
866,4419290,Brandon,32.2732,-89.98592,P,PPLA2,US,MS,121,MS_121
906,4435722,Mendenhall,31.96182,-89.87008,P,PPLA2,US,MS,127,MS_127
880,4426884,Forest,32.36459,-89.47423,P,PPLA2,US,MS,123,MS_123
868,4420617,Canton,32.61264,-90.03675,P,PPLA2,US,MS,89,MS_089
895,4432542,Kosciusko,33.058,-89.58955999999998,P,PPLA2,US,MS,7,MS_007
870,4420799,Carthage,32.73264,-89.53618,P,PPLA2,US,MS,79,MS_079
897,4433359,Lexington,33.11318,-90.05314,P,PPLA2,US,MS,51,MS_051
863,4417676,Belzoni,33.184290000000004,-90.48926,P,PPLA2,US,MS,53,MS_053
940,4451810,Yazoo City,32.85513,-90.40565,P,PPLA2,US,MS,163,MS_163
869,4420729,Carrollton,33.50818,-89.92036,P,PPLA2,US,MS,15,MS_015
883,4428495,Greenwood,33.51623,-90.17953,P,PPLA2,US,MS,83,MS_083
937,4451465,Winona,33.48207,-89.72814,P,PPLA2,US,MS,97,MS_097
939,4451779,Yalobusha County,34.028209999999994,-89.70763000000002,A,ADM2,US,MS,161,MS_161
884,4428539,Grenada,33.769,-89.80842,P,PPLA2,US,MS,43,MS_043
903,4434925,Marks,34.25683,-90.27298,P,PPLA2,US,MS,119,MS_119
913,4440232,Panola County,34.36394,-89.95057,A,ADM2,US,MS,107,MS_107
928,4447911,Tallahatchie County,33.95047,-90.17326,A,ADM2,US,MS,135,MS_135
912,4440076,Oxford,34.3665,-89.51925,P,PPLA2,US,MS,71,MS_071
917,4442067,Pontotoc,34.24788,-88.99866999999998,P,PPLA2,US,MS,115,MS_115
871,4421449,Chickasaw County,33.9208,-88.94785999999998,A,ADM2,US,MS,17,MS_017
916,4441555,Pittsboro,33.94039,-89.33757,P,PPLA2,US,MS,13,MS_013
930,4448903,Tupelo,34.258070000000004,-88.70464,P,PPLA2,US,MS,81,MS_081
859,4415813,Aberdeen,33.825109999999995,-88.54366,P,PPLA2,US,MS,95,MS_095
881,4427345,Fulton,34.273990000000005,-88.40921,P,PPLA2,US,MS,57,MS_057
33,4065965,Hamilton,34.14232,-87.98864,P,PPLA2,US,AL,93,AL_093
24,4061586,Fayette,33.68455,-87.83085,P,PPLA2,US,AL,57,AL_057
63,4095392,Vernon,33.75705,-88.10892,P,PPLA2,US,AL,75,AL_075
21,4059162,Double Springs,34.146370000000005,-87.40247,P,PPLA2,US,AL,133,AL_133
37,4069659,Jasper,33.83122,-87.27750999999998,P,PPLA2,US,AL,127,AL_127
17,4057835,Cullman,34.174820000000004,-86.84361,P,PPLA2,US,AL,43,AL_043
6,4049979,Birmingham,33.52066,-86.80249,P,PPLA2,US,AL,73,AL_073
12,4054566,Centreville,32.9462,-87.11669,P,PPLA2,US,AL,7,AL_007
14,4055577,Clanton,32.83874,-86.62943,P,PPLA2,US,AL,21,AL_021
16,4056427,Columbiana,33.17817,-86.60721,P,PPLA2,US,AL,117,AL_117
42,4074673,Marion,32.63235,-87.31917,P,PPLA2,US,AL,105,AL_105
9,4053200,Camden,31.99098,-87.29055,P,PPLA2,US,AL,131,AL_131
56,4089114,Selma,32.40736,-87.0211,P,PPLA2,US,AL,47,AL_047
51,4084796,Prattville,32.46402,-86.4597,P,PPLA2,US,AL,1,AL_001
65,4097257,Wetumpka,32.54374,-86.21191,P,PPLA2,US,AL,51,AL_051
61,4094490,Tuskegee,32.42415,-85.69096,P,PPLA2,US,AL,87,AL_087
15,4055696,Clayton,31.87822,-85.44966,P,PPLA2,US,AL,5,AL_005
248,4188985,Columbus,32.46098,-84.98770999999998,P,PPLA2,US,GA,215,GA_215
47,4081644,Opelika,32.64541,-85.37828,P,PPLA2,US,AL,81,AL_081
288,4198912,Hamilton,32.757909999999995,-84.87493,P,PPLA2,US,GA,145,GA_145
38,4071267,Lafayette,32.89985,-85.40106,P,PPLA2,US,AL,17,AL_017
64,4096712,Wedowee,33.309,-85.48467,P,PPLA2,US,AL,111,AL_111
18,4058027,Dadeville,32.83124,-85.76357,P,PPLA2,US,AL,123,AL_123
1667,4830687,Ashland,33.27373,-85.83606999999998,P,PPLA2,US,AL,27,AL_027
52,4086637,Rockford,32.88957,-86.21969,P,PPLA2,US,AL,37,AL_037
57,4092788,Talladega,33.43594,-86.1058,P,PPLA2,US,AL,121,AL_121
27,4063619,Gadsden,34.014340000000004,-86.00639,P,PPLA2,US,AL,55,AL_055
35,4066793,Heflin,33.648990000000005,-85.58746,P,PPLA2,US,AL,29,AL_029
11,4054555,Centre,34.15204,-85.67885,P,PPLA2,US,AL,19,AL_019
1665,4830198,Anniston,33.65983,-85.83163,P,PPLA2,US,AL,15,AL_015
54,4087481,Saint Clair County,33.7157,-86.31469,A,ADM2,US,AL,115,AL_115
48,4081671,Oneonta,33.94815,-86.47276,P,PPLA2,US,AL,9,AL_009
32,4065649,Guntersville,34.35823,-86.29446,P,PPLA2,US,AL,95,AL_095
26,4062861,Fort Payne,34.44425,-85.71969,P,PPLA2,US,AL,49,AL_049
55,4088916,Scottsboro,34.67231,-86.03415,P,PPLA2,US,AL,71,AL_071
1257,4632892,Jasper,35.07424,-85.62608,P,PPLA2,US,TN,115,TN_115
1302,4668336,Winchester,35.18592,-86.11221,P,PPLA2,US,TN,51,TN_051
256,4190530,Dade County,34.85452,-85.50453,A,ADM2,US,GA,83,GA_083
1239,4619629,Dunlap,35.37146,-85.39052,P,PPLA2,US,TN,153,TN_153
1235,4617650,Decatur,35.51479000000001,-84.79021999999998,P,PPLA2,US,TN,121,TN_121
1281,4649295,Pikeville,35.60562,-85.18885,P,PPLA2,US,TN,7,TN_007
1299,4665933,Wartburg,36.1048,-84.59716,P,PPLA2,US,TN,129,TN_129
1259,4634671,Kingston,35.88091,-84.50854,P,PPLA2,US,TN,145,TN_145
1231,4616470,Crossville,35.94896,-85.0269,P,PPLA2,US,TN,35,TN_035
1253,4631443,Huntsville,36.4098,-84.49049000000002,P,PPLA2,US,TN,151,TN_151
1260,4634946,Knoxville,35.96064000000001,-83.92074000000002,P,PPLA2,US,TN,93,TN_093
1272,4639848,Maryville,35.75647,-83.97046,P,PPLA2,US,TN,9,TN_009
1268,4638278,Loudon,35.73285,-84.33381,P,PPLA2,US,TN,105,TN_105
1227,4614214,Clinton,36.10341,-84.13186,P,PPLA2,US,TN,1,TN_001
1273,4640160,Maynardville,36.25064,-83.79741,P,PPLA2,US,TN,173,TN_173
1254,4632591,Jacksboro,36.33008,-84.18382,P,PPLA2,US,TN,13,TN_013
1224,4613750,Claiborne County,36.48585,-83.66042,A,ADM2,US,TN,25,TN_025
1288,4656585,Sevierville,35.86815,-83.56184,P,PPLA2,US,TN,155,TN_155
1285,4654984,Rutledge,36.28092,-83.5149,P,PPLA2,US,TN,57,TN_057
1232,4617112,Dandridge,36.01537000000001,-83.41489,P,PPLA2,US,TN,89,TN_089
1029,4497868,Waynesville,35.48871,-82.98875,P,PPLA2,US,NC,87,NC_087
950,4457719,Bryson City,35.43127,-83.44944,P,PPLA2,US,NC,173,NC_173
244,4188287,Clayton,34.87815,-83.40099000000002,P,PPLA2,US,GA,241,GA_241
968,4467128,Franklin,35.182320000000004,-83.38154,P,PPLA2,US,NC,113,NC_113
1020,4494335,Sylva,35.37371,-83.22598,P,PPLA2,US,NC,99,NC_099
1196,4590946,Pickens,34.88345,-82.70736,P,PPLA2,US,SC,77,SC_077
949,4457040,Brevard,35.23345,-82.73429,P,PPLA2,US,NC,175,NC_175
1205,4599981,Walhalla,34.76482,-83.06404,P,PPLA2,US,SC,73,SC_073
1183,4580543,Greenville,34.85262,-82.39401,P,PPLA2,US,SC,45,SC_045
978,4470592,Hendersonville,35.31873,-82.46095,P,PPLA2,US,NC,89,NC_089
1011,4489365,Rutherfordton,35.36929,-81.95676999999998,P,PPLA2,US,NC,161,NC_161
1202,4597200,Spartanburg,34.94957,-81.93205,P,PPLA2,US,SC,83,SC_083
958,4461499,Columbus,35.25317000000001,-82.19706,P,PPLA2,US,NC,149,NC_149
1014,4491180,Shelby,35.29235,-81.53565,P,PPLA2,US,NC,45,NC_045
1204,4599214,Union,34.71541,-81.62371,P,PPLA2,US,SC,87,SC_087
1181,4579418,Gaffney,35.07179,-81.64981999999998,P,PPLA2,US,SC,21,SC_021
1188,4584738,Laurens,34.49901,-82.01426,P,PPLA2,US,SC,59,SC_059
1194,4589207,Newberry,34.27458,-81.61872,P,PPLA2,US,SC,71,SC_071
1184,4580569,Greenwood,34.1954,-82.16179,P,PPLA2,US,SC,47,SC_047
1192,4586642,McCormick,33.91346,-82.29346,P,PPLA2,US,SC,65,SC_065
1179,4577532,Edgefield,33.78958,-81.92956,P,PPLA2,US,SC,37,SC_037
1163,4568985,Abbeville,34.17817,-82.37901,P,PPLA2,US,SC,1,SC_001
308,4205797,Lincolnton,33.79235,-82.47901999999998,P,PPLA2,US,GA,181,GA_181
307,4205541,Lexington,33.86984,-83.11182,P,PPLA2,US,GA,221,GA_221
362,4229546,Washington,33.73679,-82.73931,P,PPLA2,US,GA,317,GA_317
260,4190721,Danielsville,34.12428,-83.22126,P,PPLA2,US,GA,195,GA_195
270,4193099,Elberton,34.11159,-82.86863000000002,P,PPLA2,US,GA,105,GA_105
285,4198204,Greensboro,33.57568,-83.18238000000002,P,PPLA2,US,GA,133,GA_133
252,4189960,Crawfordville,33.55402,-82.89598000000002,P,PPLA2,US,GA,265,GA_265
314,4207447,Madison,33.59568,-83.46794,P,PPLA2,US,GA,211,GA_211
249,4189213,Conyers,33.66761,-84.01769,P,PPLA2,US,GA,247,GA_247
299,4202672,Jefferson,34.11705,-83.57239,P,PPLA2,US,GA,157,GA_157
363,4229691,Watkinsville,33.8629,-83.40876999999998,P,PPLA2,US,GA,219,GA_219
294,4201141,Homer,34.33372,-83.49905,P,PPLA2,US,GA,11,GA_011
220,4180386,Athens,33.96095,-83.37794,P,PPLA2,US,GA,59,GA_059
289,4199572,Hartwell,34.35288,-82.93209,P,PPLA2,US,GA,147,GA_147
237,4186352,Carnesville,34.36983,-83.23516,P,PPLA2,US,GA,119,GA_119
1166,4569298,Anderson,34.503440000000005,-82.65013,P,PPLA2,US,SC,7,SC_007
357,4226722,Toccoa,34.57732,-83.33239,P,PPLA2,US,GA,257,GA_257
242,4188197,Clarkesville,34.6126,-83.52489,P,PPLA2,US,GA,137,GA_137
999,4481308,Murphy,35.08758,-84.03463,P,PPLA2,US,NC,39,NC_039
976,4470359,Hayesville,35.0462,-83.81795,P,PPLA2,US,NC,43,NC_043
245,4188377,Cleveland,34.59704,-83.76324,P,PPLA2,US,GA,311,GA_311
262,4190979,Dawsonville,34.421209999999995,-84.11908000000003,P,PPLA2,US,GA,85,GA_085
367,4231523,Winder,33.99261,-83.72017,P,PPLA2,US,GA,13,GA_013
281,4196586,Gainesville,34.29788,-83.82406999999998,P,PPLA2,US,GA,139,GA_139
322,4209884,Monroe,33.79484,-83.71323000000002,P,PPLA2,US,GA,297,GA_297
253,4190396,Cumming,34.20732,-84.14019,P,PPLA2,US,GA,117,GA_117
263,4191124,Decatur,33.77483,-84.29630999999998,P,PPLA2,US,GA,89,GA_089
280,4196508,Fulton County,33.79025,-84.46701999999998,A,ADM2,US,GA,121,GA_121
236,4186213,Canton,34.23676,-84.49076,P,PPLA2,US,GA,57,GA_057
315,4207783,Marietta,33.9526,-84.54993,P,PPLA2,US,GA,67,GA_067
305,4205196,Lawrenceville,33.95621,-83.98796,P,PPLA2,US,GA,135,GA_135
298,4202634,Jasper,34.46787,-84.42909,P,PPLA2,US,GA,227,GA_227
257,4190542,Dahlonega,34.53259,-83.98491,P,PPLA2,US,GA,187,GA_187
272,4193229,Ellijay,34.69481,-84.48215,P,PPLA2,US,GA,123,GA_123
226,4183354,Blairsville,34.8762,-83.95824,P,PPLA2,US,GA,291,GA_291
228,4183521,Blue Ridge,34.86397,-84.32409,P,PPLA2,US,GA,111,GA_111
1008,4488298,Robbinsville,35.32287,-83.8074,P,PPLA2,US,NC,75,NC_075
292,4200188,Hiawassee,34.949259999999995,-83.75739,P,PPLA2,US,GA,281,GA_281
1270,4639072,Madisonville,35.5198,-84.36353000000003,P,PPLA2,US,TN,123,TN_123
1234,4617536,Dayton,35.49395999999999,-85.01245,P,PPLA2,US,TN,143,TN_143
1212,4603284,Athens,35.44285,-84.59299,P,PPLA2,US,TN,107,TN_107
339,4218896,Ringgold,34.91591,-85.10911999999998,P,PPLA2,US,GA,47,GA_047
1213,4605577,Benton,35.174240000000005,-84.65355,P,PPLA2,US,TN,139,TN_139
241,4187435,Chatsworth,34.76591,-84.76994,P,PPLA2,US,GA,213,GA_213
1226,4614088,Cleveland,35.15952,-84.87661,P,PPLA2,US,TN,11,TN_011
258,4190581,Dalton,34.7698,-84.97022,P,PPLA2,US,GA,313,GA_313
303,4204241,LaFayette,34.7048,-85.2819,P,PPLA2,US,GA,295,GA_295
1223,4612862,Chattanooga,35.04563,-85.30968,P,PPLA2,US,TN,65,TN_065
234,4185657,Calhoun,34.502590000000005,-84.95105,P,PPLA2,US,GA,129,GA_129
348,4225122,Summerville,34.48064,-85.34773,P,PPLA2,US,GA,55,GA_055
259,4190598,Dallas,33.92371,-84.84076999999998,P,PPLA2,US,GA,223,GA_223
340,4219762,Rome,34.25704,-85.16467,P,PPLA2,US,GA,115,GA_115
230,4184962,Buchanan,33.8026,-85.18856,P,PPLA2,US,GA,143,GA_143
239,4186531,Cartersville,34.16533,-84.80230999999998,P,PPLA2,US,GA,15,GA_015
266,4191955,Douglasville,33.7515,-84.74771,P,PPLA2,US,GA,97,GA_097
240,4186955,Cedartown,34.01123,-85.25593,P,PPLA2,US,GA,233,GA_233
238,4186416,Carrollton,33.58011,-85.07661,P,PPLA2,US,GA,45,GA_045
329,4212684,Newnan,33.38067,-84.79966,P,PPLA2,US,GA,77,GA_077
279,4196083,Franklin,33.27762,-85.098,P,PPLA2,US,GA,149,GA_149
352,4225613,Talbotton,32.677640000000004,-84.53936999999998,P,PPLA2,US,GA,263,GA_263
358,4227166,Troup County,33.03351,-85.02834,A,ADM2,US,GA,285,GA_285
286,4198218,Greenville,33.02874,-84.71298,P,PPLA2,US,GA,199,GA_199
50,4082866,Phenix City,32.47098,-85.00076999999997,P,PPLA2,US,AL,113,AL_113
231,4185076,Buena Vista,32.31904,-84.51714,P,PPLA2,US,GA,197,GA_197
282,4196919,Georgetown,31.88461,-85.10743000000002,P,PPLA2,US,GA,239,GA_239
254,4190434,Cusseta,32.30543,-84.7727,P,PPLA2,US,GA,53,GA_053
255,4190451,Cuthbert,31.77127,-84.78936999999998,P,PPLA2,US,GA,243,GA_243
311,4207128,Lumpkin,32.05099000000001,-84.79909,P,PPLA2,US,GA,259,GA_259
1663,4829449,Abbeville,31.57184,-85.25049,P,PPLA2,US,AL,67,AL_067
277,4195809,Fort Gaines,31.609240000000003,-85.04933,P,PPLA2,US,GA,61,GA_061
324,4210099,Morgan,31.53767,-84.59936,P,PPLA2,US,GA,37,GA_037
336,4217343,Preston,32.06599,-84.53742,P,PPLA2,US,GA,307,GA_307
261,4190953,Dawson,31.77382,-84.448,P,PPLA2,US,GA,273,GA_273
271,4193210,Ellaville,32.238209999999995,-84.30908000000002,P,PPLA2,US,GA,249,GA_249
217,4179667,Americus,32.07239000000001,-84.23269,P,PPLA2,US,GA,261,GA_261
360,4228440,Vienna,32.09156,-83.79545,P,PPLA2,US,GA,93,GA_093
306,4205392,Leesburg,31.73212,-84.17074000000002,P,PPLA2,US,GA,177,GA_177
219,4180316,Ashburn,31.70601,-83.65321999999998,P,PPLA2,US,GA,287,GA_287
215,4179320,Albany,31.57851,-84.15574000000002,P,PPLA2,US,GA,95,GA_095
351,4225522,Sylvester,31.53092,-83.83693000000002,P,PPLA2,US,GA,321,GA_321
356,4226552,Tifton,31.45046,-83.5085,P,PPLA2,US,GA,277,GA_277
337,4217712,Quitman,30.78492,-83.55988,P,PPLA2,US,GA,27,GA_027
213,4179193,Adel,31.13727,-83.42408,P,PPLA2,US,GA,75,GA_075
328,4211839,Nashville,31.207420000000006,-83.25015,P,PPLA2,US,GA,19,GA_019
359,4228147,Valdosta,30.833340000000003,-83.28031999999997,P,PPLA2,US,GA,185,GA_185
333,4215163,Pearson,31.2977,-82.85237,P,PPLA2,US,GA,3,GA_003
265,4191916,Douglas,31.50881,-82.84987,P,PPLA2,US,GA,69,GA_069
331,4213812,Ocilla,31.59447,-83.2513,P,PPLA2,US,GA,155,GA_155
318,4208683,McRae,32.06795,-82.9007,P,PPLA2,US,GA,271,GA_271
274,4195168,Fitzgerald,31.71491,-83.25265,P,PPLA2,US,GA,17,GA_017
214,4179313,Alamo,32.14712,-82.77792,P,PPLA2,US,GA,309,GA_309
268,4192754,Eastman,32.19767,-83.17765,P,PPLA2,US,GA,91,GA_091
343,4223516,Soperton,32.37712,-82.59236,P,PPLA2,US,GA,283,GA_283
291,4199778,Hazlehurst,31.86963,-82.5943,P,PPLA2,US,GA,161,GA_161
326,4211083,Mount Vernon,32.17851,-82.59458000000002,P,PPLA2,US,GA,209,GA_209
216,4179557,Alma,31.53937,-82.46236,P,PPLA2,US,GA,5,GA_005
365,4229782,Wayne County,31.55143,-81.91676,A,ADM2,US,GA,305,GA_305
224,4181333,Baxley,31.77825,-82.34846,P,PPLA2,US,GA,1,GA_001
312,4207205,Lyons,32.20435,-82.32179000000002,P,PPLA2,US,GA,279,GA_279
243,4188239,Claxton,32.16158,-81.904,P,PPLA2,US,GA,109,GA_109
310,4207083,Ludowici,31.70799,-81.74234,P,PPLA2,US,GA,183,GA_183
338,4218414,Reidsville,32.086859999999994,-82.1179,P,PPLA2,US,GA,267,GA_267
334,4215251,Pembroke,32.136340000000004,-81.62348,P,PPLA2,US,GA,29,GA_029
293,4200671,Hinesville,31.84688,-81.59595,P,PPLA2,US,GA,179,GA_179
319,4209013,Metter,32.39712,-82.06012,P,PPLA2,US,GA,43,GA_043
347,4224413,Statesboro,32.44879,-81.78317,P,PPLA2,US,GA,31,GA_031
349,4225346,Swainsboro,32.597390000000004,-82.33374,P,PPLA2,US,GA,107,GA_107
309,4206882,Louisville,33.00154000000001,-82.41124,P,PPLA2,US,GA,163,GA_163
321,4209454,Millen,32.80405,-81.94928,P,PPLA2,US,GA,165,GA_165
283,4197055,Gibson,33.23348,-82.59541,P,PPLA2,US,GA,125,GA_125
296,4202277,Irwinton,32.81126,-83.17265,P,PPLA2,US,GA,319,GA_319
369,4232049,Wrightsville,32.72933,-82.71986,P,PPLA2,US,GA,167,GA_167
320,4209448,Milledgeville,33.08014,-83.2321,P,PPLA2,US,GA,9,GA_009
300,4202699,Jeffersonville,32.68765,-83.34656,P,PPLA2,US,GA,289,GA_289
