cat_code,country,county,f_class,f_code,gid,lat,lon,name,state
US.FL.037,US,37,A,ADM2,4156210,29.81168,-84.80046,Franklin County,FL
US.FL.039,US,39,A,ADM2,4156394,30.57947,-84.6136,Gadsden County,FL
US.FL.001,US,1,P,PPLA2,4156404,29.651629999999997,-82.32483,Gainesville,FL
US.FL.041,US,41,A,ADM2,4156770,29.725820000000002,-82.80037,Gilchrist County,FL
US.FL.043,US,43,A,ADM2,4156815,26.95648,-81.18898,Glades County,FL
US.FL.019,US,19,P,PPLA2,4157427,29.991909999999997,-81.67815,Green Cove Springs,FL
US.FL.045,US,45,A,ADM2,4157652,29.908620000000003,-85.26101,Gulf County,FL
US.FL.047,US,47,A,ADM2,4157924,30.49643,-82.94796,Hamilton County,FL
US.FL.049,US,49,A,ADM2,4158068,27.4927,-81.80993000000001,Hardee County,FL
US.FL.051,US,51,A,ADM2,4158392,26.553490000000004,-81.1659,Hendry County,FL
US.FL.053,US,53,A,ADM2,4158449,28.55617,-82.46849,Hernando County,FL
US.FL.055,US,55,A,ADM2,4158643,27.3434,-81.34097,Highlands County,FL
US.FL.057,US,57,A,ADM2,4158712,27.906229999999997,-82.34692,Hillsborough County,FL
US.FL.059,US,59,A,ADM2,4158961,30.867890000000003,-85.8141,Holmes County,FL
US.FL.061,US,61,A,ADM2,4159657,27.69639,-80.57409,Indian River County,FL
US.FL.017,US,17,P,PPLA2,4159786,28.835820000000002,-82.33037,Inverness,FL
US.FL.063,US,63,A,ADM2,4159990,30.79539,-85.21546,Jackson County,FL
US.FL.031,US,31,P,PPLA2,4160021,30.332179999999997,-81.65565,Jacksonville,FL
US.FL.047,US,47,P,PPLA2,4160102,30.51827,-82.94819,Jasper,FL
US.FL.065,US,65,A,ADM2,4160118,30.42346,-83.90047,Jefferson County,FL
US.FL.087,US,87,P,PPLA2,4160812,24.555239999999998,-81.78163,Key West,FL
US.FL.097,US,97,P,PPLA2,4160983,28.304679999999998,-81.41667,Kissimmee,FL
US.FL.051,US,51,P,PPLA2,4161075,26.76173,-81.43841,LaBelle,FL
US.FL.067,US,67,A,ADM2,4161127,29.98552,-83.18106999999999,Lafayette County,FL
US.FL.125,US,125,P,PPLA2,4161171,30.022740000000002,-82.33955999999999,Lake Butler,FL
US.FL.023,US,23,P,PPLA2,4161187,30.18968,-82.63929,Lake City,FL
US.FL.069,US,69,A,ADM2,4161204,28.761470000000003,-81.7113,Lake County,FL
US.FL.071,US,71,A,ADM2,4161743,26.625359999999997,-81.84952,Lee County,FL
US.FL.073,US,73,A,ADM2,4161831,30.458040000000004,-84.27788000000001,Leon County,FL
US.FL.075,US,75,A,ADM2,4161891,29.28221,-82.78860999999999,Levy County,FL
US.FL.077,US,77,A,ADM2,4161925,30.241359999999997,-84.88291,Liberty County,FL
US.FL.121,US,121,P,PPLA2,4162461,30.29495,-82.98402,Live Oak,FL
US.FL.003,US,3,P,PPLA2,4163083,30.28218,-82.12206,Macclenny,FL
US.FL.079,US,79,P,PPLA2,4163140,30.469379999999997,-83.41293,Madison,FL
US.FL.079,US,79,A,ADM2,4163142,30.44414,-83.47012,Madison County,FL
US.FL.081,US,81,A,ADM2,4163277,27.477520000000002,-82.35754,Manatee County,FL
US.FL.063,US,63,P,PPLA2,4163428,30.774359999999998,-85.22686999999999,Marianna,FL
US.FL.083,US,83,A,ADM2,4163456,29.2102,-82.05668,Marion County,FL
US.FL.085,US,85,A,ADM2,4163566,27.081570000000003,-80.39851,Martin County,FL
US.FL.067,US,67,P,PPLA2,4163723,30.053,-83.17486,Mayo,FL
US.FL.086,US,86,P,PPLA2,4164138,25.77427,-80.19366,Miami,FL
US.FL.086,US,86,A,ADM2,4164238,25.608970000000003,-80.49866999999999,Miami-Dade County,FL
US.FL.113,US,113,P,PPLA2,4164547,30.632409999999997,-87.03969000000001,Milton,FL
US.FL.087,US,87,A,ADM2,4164762,25.55731,-80.91705,Monroe County,FL
US.FL.065,US,65,P,PPLA2,4164803,30.54515,-83.8713,Monticello,FL
US.FL.043,US,43,P,PPLA2,4164836,26.83312,-81.09312,Moore Haven,FL
US.FL.021,US,21,P,PPLA2,4165565,26.14234,-81.79596,Naples,FL
US.FL.089,US,89,A,ADM2,4165603,30.61058,-81.77141999999999,Nassau County,FL
US.FL.083,US,83,P,PPLA2,4166673,29.1872,-82.14009,Ocala,FL
US.FL.091,US,91,A,ADM2,4166818,30.665029999999998,-86.59218,Okaloosa County,FL
US.FL.093,US,93,P,PPLA2,4166822,27.24393,-80.82978,Okeechobee,FL
US.FL.093,US,93,A,ADM2,4166825,27.386290000000002,-80.88858,Okeechobee County,FL
US.FL.095,US,95,A,ADM2,4167060,28.51442,-81.32348,Orange County,FL
US.FL.095,US,95,P,PPLA2,4167147,28.53834,-81.37924,Orlando,FL
US.FL.097,US,97,A,ADM2,4167218,28.062659999999997,-81.14948000000001,Osceola County,FL
US.FL.107,US,107,P,PPLA2,4167482,29.64858,-81.63758,Palatka,FL
US.FL.099,US,99,A,ADM2,4167510,26.64757,-80.43651,Palm Beach County,FL
US.FL.005,US,5,P,PPLA2,4167694,30.15946,-85.65983,Panama City,FL
US.FL.101,US,101,A,ADM2,4167895,28.30674,-82.43887,Pasco County,FL
US.FL.033,US,33,P,PPLA2,4168228,30.42131,-87.21691,Pensacola,FL
US.FL.123,US,123,P,PPLA2,4168244,30.117659999999997,-83.58274,Perry,FL
US.FL.103,US,103,A,ADM2,4168618,27.90268,-82.73955,Pinellas County,FL
US.FL.105,US,105,A,ADM2,4168988,27.94888,-81.69767,Polk County,FL
US.FL.045,US,45,P,PPLA2,4169166,29.81188,-85.30297,Port Saint Joe,FL
US.FL.015,US,15,P,PPLA2,4169452,26.929779999999997,-82.04536999999999,Punta Gorda,FL
US.FL.107,US,107,A,ADM2,4169471,29.608629999999998,-81.7443,Putnam County,FL
US.FL.039,US,39,P,PPLA2,4169510,30.58714,-84.58325,Quincy,FL
US.FL.109,US,109,P,PPLA2,4170894,29.89469,-81.31452,Saint Augustine,FL
US.FL.109,US,109,A,ADM2,4171153,29.91218,-81.40989,Saint Johns County,FL
US.FL.111,US,111,A,ADM2,4171260,27.380809999999997,-80.44554000000001,Saint Lucie County,FL
US.FL.117,US,117,P,PPLA2,4172086,28.80055,-81.27311999999999,Sanford,FL
US.FL.113,US,113,A,ADM2,4172096,30.6929,-87.01845,Santa Rosa County,FL
US.FL.115,US,115,P,PPLA2,4172131,27.33643,-82.53065,Sarasota,FL
US.FL.115,US,115,A,ADM2,4172139,27.182479999999998,-82.36498,Sarasota County,FL
US.FL.055,US,55,P,PPLA2,4172383,27.495590000000004,-81.44091,Sebring,FL
US.FL.117,US,117,A,ADM2,4172445,28.71698,-81.2363,Seminole County,FL
US.FL.007,US,7,P,PPLA2,4173999,29.944129999999998,-82.10983,Starke,FL
US.FL.085,US,85,P,PPLA2,4174201,27.19755,-80.25283,Stuart,FL
US.FL.119,US,119,A,ADM2,4174301,28.70482,-82.081,Sumter County,FL
US.FL.121,US,121,A,ADM2,4174543,30.19561,-82.99149,Suwannee County,FL
US.FL.057,US,57,P,PPLA2,4174757,27.94752,-82.45843,Tampa,FL
US.FL.069,US,69,P,PPLA2,4174861,28.804159999999996,-81.72563000000001,Tavares,FL
US.FL.123,US,123,A,ADM2,4174886,30.01957,-83.61896999999999,Taylor County,FL
US.FL.009,US,9,P,PPLA2,4175437,28.61222,-80.80755,Titusville,FL
US.FL.041,US,41,P,PPLA2,4175637,29.613290000000003,-82.81761999999999,Trenton,FL
US.FL.125,US,125,A,ADM2,4176099,30.043840000000003,-82.37144,Union County,FL
US.FL.061,US,61,P,PPLA2,4176409,27.638640000000002,-80.39726999999999,Vero Beach,FL
US.FL.127,US,127,A,ADM2,4176559,29.06345,-81.14856999999999,Volusia County,FL
US.FL.129,US,129,A,ADM2,4177321,30.14777,-84.37561,Wakulla County,FL
US.FL.131,US,131,A,ADM2,4177409,30.618470000000002,-86.17152,Walton County,FL
US.FL.133,US,133,A,ADM2,4177485,30.610590000000002,-85.66533000000001,Washington County,FL
US.FL.049,US,49,P,PPLA2,4177569,27.547259999999998,-81.81147,Wauchula,FL
US.FL.099,US,99,P,PPLA2,4177887,26.71534,-80.05337,West Palm Beach,FL
US.GA.315,US,315,P,PPLA2,4178992,31.99212,-83.30682,Abbeville,GA
US.GA.075,US,75,P,PPLA2,4179193,31.13727,-83.42408,Adel,GA
US.GA.309,US,309,P,PPLA2,4179313,32.14712,-82.77792,Alamo,GA
US.GA.095,US,95,P,PPLA2,4179320,31.578509999999998,-84.15574000000001,Albany,GA
US.GA.005,US,5,P,PPLA2,4179557,31.53937,-82.46236,Alma,GA
US.GA.261,US,261,P,PPLA2,4179667,32.072390000000006,-84.23269,Americus,GA
US.GA.073,US,73,P,PPLA2,4180085,33.546079999999996,-82.3173,Appling,GA
US.GA.001,US,1,A,ADM2,4180088,31.74928,-82.28898000000001,Appling County,GA
US.GA.287,US,287,P,PPLA2,4180316,31.70601,-83.65321999999999,Ashburn,GA
US.GA.059,US,59,P,PPLA2,4180386,33.96095,-83.37794,Athens,GA
US.GA.003,US,3,A,ADM2,4180432,31.297109999999996,-82.87999,Atkinson County,GA
US.GA.245,US,245,P,PPLA2,4180531,33.47097,-81.97484,Augusta,GA
US.GA.005,US,5,A,ADM2,4180711,31.55367,-82.45269,Bacon County,GA
US.GA.087,US,87,P,PPLA2,4180775,30.9038,-84.57547,Bainbridge,GA
US.GA.007,US,7,A,ADM2,4180816,31.326179999999997,-84.44467,Baker County,GA
US.GA.009,US,9,A,ADM2,4180872,33.06928,-83.24959,Baldwin County,GA
US.GA.011,US,11,A,ADM2,4180965,34.35413,-83.49736999999999,Banks County,GA
US.GA.171,US,171,P,PPLA2,4181110,33.05457,-84.15575,Barnesville,GA
US.GA.013,US,13,A,ADM2,4181182,33.9932,-83.71276,Barrow County,GA
US.GA.015,US,15,A,ADM2,4181218,34.23786,-84.8405,Bartow County,GA
US.GA.001,US,1,P,PPLA2,4181333,31.77825,-82.34846,Baxley,GA
US.GA.017,US,17,A,ADM2,4181955,31.75978,-83.22046,Ben Hill County,GA
US.GA.019,US,19,A,ADM2,4182126,31.276059999999998,-83.22962,Berrien County,GA
US.GA.021,US,21,A,ADM2,4182755,32.80659,-83.69776,Bibb County,GA
US.GA.229,US,229,P,PPLA2,4183305,31.30605,-82.24207,Blackshear,GA
US.GA.291,US,291,P,PPLA2,4183354,34.8762,-83.95824,Blairsville,GA
US.GA.099,US,99,P,PPLA2,4183363,31.377679999999998,-84.93409,Blakely,GA
US.GA.023,US,23,A,ADM2,4183415,32.43444,-83.32784000000001,Bleckley County,GA
US.GA.111,US,111,P,PPLA2,4183521,34.86397,-84.32409,Blue Ridge,GA
US.GA.025,US,25,A,ADM2,4184153,31.19688,-81.9819,Brantley County,GA
US.GA.027,US,27,A,ADM2,4184557,30.84197,-83.58021,Brooks County,GA
US.GA.127,US,127,P,PPLA2,4184845,31.14995,-81.49149,Brunswick,GA
US.GA.029,US,29,A,ADM2,4184899,32.013220000000004,-81.44247,Bryan County,GA
US.GA.143,US,143,P,PPLA2,4184962,33.8026,-85.18856,Buchanan,GA
US.GA.197,US,197,P,PPLA2,4185076,32.31904,-84.51714,Buena Vista,GA
US.GA.031,US,31,A,ADM2,4185202,32.396809999999995,-81.74318000000001,Bulloch County,GA
US.GA.033,US,33,A,ADM2,4185265,33.06115,-82.00078,Burke County,GA
US.GA.269,US,269,P,PPLA2,4185437,32.55709,-84.23825,Butler,GA
US.GA.035,US,35,A,ADM2,4185484,33.28785,-83.95716999999999,Butts County,GA
US.GA.131,US,131,P,PPLA2,4185632,30.877509999999997,-84.20214,Cairo,GA
US.GA.129,US,129,P,PPLA2,4185657,34.502590000000005,-84.95105,Calhoun,GA
US.GA.037,US,37,A,ADM2,4185662,31.5292,-84.62451,Calhoun County,GA
US.GA.039,US,39,A,ADM2,4185838,30.922490000000003,-81.63639,Camden County,GA
US.GA.205,US,205,P,PPLA2,4185863,31.23129,-84.21046,Camilla,GA
US.GA.043,US,43,A,ADM2,4186104,32.40344,-82.07366999999999,Candler County,GA
US.GA.057,US,57,P,PPLA2,4186213,34.23676,-84.49076,Canton,GA
US.GA.119,US,119,P,PPLA2,4186352,34.36983,-83.23516,Carnesville,GA
US.GA.045,US,45,A,ADM2,4186396,33.58282,-85.07974,Carroll County,GA
US.GA.045,US,45,P,PPLA2,4186416,33.58011,-85.07661,Carrollton,GA
US.GA.015,US,15,P,PPLA2,4186531,34.16533,-84.80230999999999,Cartersville,GA
US.GA.047,US,47,A,ADM2,4186713,34.903659999999995,-85.13825,Catoosa County,GA
US.GA.233,US,233,P,PPLA2,4186955,34.01123,-85.25593,Cedartown,GA
US.GA.049,US,49,A,ADM2,4187348,30.78172,-82.13769,Charlton County,GA
US.GA.051,US,51,A,ADM2,4187390,31.97402,-81.09243000000001,Chatham County,GA
US.GA.053,US,53,A,ADM2,4187416,32.34697,-84.78705,Chattahoochee County,GA
US.GA.213,US,213,P,PPLA2,4187435,34.76591,-84.76994,Chatsworth,GA
US.GA.055,US,55,A,ADM2,4187459,34.47502,-85.34529,Chattooga County,GA
US.GA.057,US,57,A,ADM2,4187535,34.24393,-84.4762,Cherokee County,GA
US.GA.059,US,59,A,ADM2,4188191,33.95117,-83.36733000000001,Clarke County,GA
US.GA.137,US,137,P,PPLA2,4188197,34.6126,-83.52489,Clarkesville,GA
US.GA.109,US,109,P,PPLA2,4188239,32.16158,-81.904,Claxton,GA
US.GA.061,US,61,A,ADM2,4188258,31.626279999999998,-84.9801,Clay County,GA
US.GA.241,US,241,P,PPLA2,4188287,34.87815,-83.40099000000001,Clayton,GA
US.GA.063,US,63,A,ADM2,4188291,33.54189,-84.35769,Clayton County,GA
US.GA.311,US,311,P,PPLA2,4188377,34.59704,-83.76324,Cleveland,GA
US.GA.065,US,65,A,ADM2,4188433,30.91495,-82.70624000000001,Clinch County,GA
US.GA.067,US,67,A,ADM2,4188547,33.94147,-84.57667,Cobb County,GA
US.GA.023,US,23,P,PPLA2,4188590,32.386829999999996,-83.35461,Cochran,GA
US.GA.069,US,69,A,ADM2,4188653,31.54927,-82.8492,Coffee County,GA
US.GA.201,US,201,P,PPLA2,4188934,31.171290000000003,-84.73325,Colquitt,GA
US.GA.071,US,71,A,ADM2,4188937,31.188390000000002,-83.76885,Colquitt County,GA
US.GA.073,US,73,A,ADM2,4188957,33.54412,-82.26406,Columbia County,GA
US.GA.215,US,215,P,PPLA2,4188985,32.46098,-84.98770999999999,Columbus,GA
US.GA.247,US,247,P,PPLA2,4189213,33.667609999999996,-84.01769,Conyers,GA
US.GA.075,US,75,A,ADM2,4189236,31.153990000000004,-83.43047,Cook County,GA
US.GA.081,US,81,P,PPLA2,4189423,31.96351,-83.78239,Cordele,GA
US.GA.217,US,217,P,PPLA2,4189785,33.596779999999995,-83.86018,Covington,GA
US.GA.077,US,77,A,ADM2,4189828,33.35346,-84.76337,Coweta County,GA
US.GA.079,US,79,A,ADM2,4189924,32.7145,-83.98634,Crawford County,GA
US.GA.265,US,265,P,PPLA2,4189960,33.55402,-82.89598000000001,Crawfordville,GA
US.GA.081,US,81,A,ADM2,4190062,31.922929999999997,-83.7681,Crisp County,GA
US.GA.117,US,117,P,PPLA2,4190396,34.20732,-84.14019,Cumming,GA
US.GA.053,US,53,P,PPLA2,4190434,32.30543,-84.7727,Cusseta,GA
US.GA.243,US,243,P,PPLA2,4190451,31.77127,-84.78936999999999,Cuthbert,GA
US.GA.083,US,83,A,ADM2,4190530,34.85452,-85.50453,Dade County,GA
US.GA.187,US,187,P,PPLA2,4190542,34.53259,-83.98491,Dahlonega,GA
US.GA.313,US,313,P,PPLA2,4190581,34.7698,-84.97022,Dalton,GA
US.GA.223,US,223,P,PPLA2,4190598,33.92371,-84.84076999999999,Dallas,GA
US.GA.195,US,195,P,PPLA2,4190721,34.12428,-83.22126,Danielsville,GA
US.GA.273,US,273,P,PPLA2,4190953,31.77382,-84.448,Dawson,GA
US.GA.085,US,85,A,ADM2,4190959,34.4443,-84.17064,Dawson County,GA
US.GA.085,US,85,P,PPLA2,4190979,34.421209999999995,-84.11908000000001,Dawsonville,GA
US.GA.089,US,89,A,ADM2,4191014,33.77153,-84.22641,DeKalb County,GA
US.GA.089,US,89,P,PPLA2,4191124,33.77483,-84.29630999999999,Decatur,GA
US.GA.087,US,87,A,ADM2,4191127,30.87834,-84.57907,Decatur County,GA
US.GA.091,US,91,A,ADM2,4191654,32.17218,-83.1684,Dodge County,GA
US.GA.253,US,253,P,PPLA2,4191735,31.040459999999996,-84.87909,Donalsonville,GA
US.GA.093,US,93,A,ADM2,4191760,32.15718,-83.79875,Dooly County,GA
US.GA.095,US,95,A,ADM2,4191903,31.53337,-84.21625,Dougherty County,GA
US.GA.069,US,69,P,PPLA2,4191916,31.508809999999997,-82.84987,Douglas,GA
US.GA.097,US,97,A,ADM2,4191928,33.70182,-84.76793,Douglas County,GA
US.GA.097,US,97,P,PPLA2,4191955,33.7515,-84.74771,Douglasville,GA
US.GA.175,US,175,P,PPLA2,4192205,32.540440000000004,-82.90375,Dublin,GA
US.GA.099,US,99,A,ADM2,4192532,31.32283,-84.90364,Early County,GA
US.GA.091,US,91,P,PPLA2,4192754,32.19767,-83.17765,Eastman,GA
US.GA.237,US,237,P,PPLA2,4192800,33.3268,-83.3885,Eatonton,GA
US.GA.101,US,101,A,ADM2,4192932,30.71009,-82.89394,Echols County,GA
US.GA.103,US,103,A,ADM2,4193042,32.367309999999996,-81.34134,Effingham County,GA
US.GA.105,US,105,A,ADM2,4193088,34.11679,-82.8401,Elbert County,GA
US.GA.105,US,105,P,PPLA2,4193099,34.11159,-82.86863000000001,Elberton,GA
US.GA.249,US,249,P,PPLA2,4193210,32.238209999999995,-84.30908000000001,Ellaville,GA
US.GA.123,US,123,P,PPLA2,4193229,34.69481,-84.48215,Ellijay,GA
US.GA.107,US,107,A,ADM2,4193335,32.58976,-82.30171,Emanuel County,GA
US.GA.109,US,109,A,ADM2,4193705,32.15676,-81.88688,Evans County,GA
US.GA.111,US,111,A,ADM2,4194387,34.86411,-84.31985,Fannin County,GA
US.GA.113,US,113,A,ADM2,4194465,33.413940000000004,-84.49419,Fayette County,GA
US.GA.113,US,113,P,PPLA2,4194474,33.44873,-84.45493,Fayetteville,GA
US.GA.017,US,17,P,PPLA2,4195168,31.714909999999996,-83.25265,Fitzgerald,GA
US.GA.115,US,115,A,ADM2,4195536,34.26316,-85.21428,Floyd County,GA
US.GA.049,US,49,P,PPLA2,4195600,30.83095,-82.01131,Folkston,GA
US.GA.207,US,207,P,PPLA2,4195771,33.0343,-83.93824000000001,Forsyth,GA
US.GA.117,US,117,A,ADM2,4195777,34.22551,-84.12501999999999,Forsyth County,GA
US.GA.061,US,61,P,PPLA2,4195809,31.609240000000003,-85.04933,Fort Gaines,GA
US.GA.225,US,225,P,PPLA2,4195869,32.55376,-83.88741,Fort Valley,GA
US.GA.149,US,149,P,PPLA2,4196083,33.27762,-85.098,Franklin,GA
US.GA.119,US,119,A,ADM2,4196096,34.375440000000005,-83.22918,Franklin County,GA
US.GA.121,US,121,A,ADM2,4196508,33.79025,-84.46701999999999,Fulton County,GA
US.GA.139,US,139,P,PPLA2,4196586,34.29788,-83.82406999999999,Gainesville,GA
US.GA.239,US,239,P,PPLA2,4196919,31.88461,-85.10743000000001,Georgetown,GA
US.GA.125,US,125,P,PPLA2,4197055,33.23348,-82.59541,Gibson,GA
US.GA.123,US,123,A,ADM2,4197146,34.69121,-84.45559,Gilmer County,GA
US.GA.125,US,125,A,ADM2,4197240,33.229279999999996,-82.6107,Glascock County,GA
US.GA.127,US,127,A,ADM2,4197388,31.213240000000003,-81.4937,Glynn County,GA
US.GA.129,US,129,A,ADM2,4197608,34.50336,-84.87575,Gordon County,GA
US.GA.131,US,131,A,ADM2,4197807,30.874670000000002,-84.23443,Grady County,GA
US.GA.169,US,169,P,PPLA2,4197938,33.00958,-83.53378000000001,Gray,GA
US.GA.133,US,133,A,ADM2,4198160,33.57878,-83.16666,Greene County,GA
US.GA.133,US,133,P,PPLA2,4198204,33.57568,-83.18238000000001,Greensboro,GA
US.GA.199,US,199,P,PPLA2,4198218,33.02874,-84.71298,Greenville,GA
US.GA.255,US,255,P,PPLA2,4198322,33.24678,-84.26409,Griffin,GA
US.GA.135,US,135,A,ADM2,4198645,33.961729999999996,-84.02363000000001,Gwinnett County,GA
US.GA.137,US,137,A,ADM2,4198688,34.63102,-83.53112,Habersham County,GA
US.GA.139,US,139,A,ADM2,4198821,34.31689,-83.81968,Hall County,GA
US.GA.145,US,145,P,PPLA2,4198912,32.757909999999995,-84.87493,Hamilton,GA
US.GA.141,US,141,A,ADM2,4198997,33.27043,-83.00069,Hancock County,GA
US.GA.143,US,143,A,ADM2,4199102,33.79423,-85.21103000000001,Haralson County,GA
US.GA.145,US,145,A,ADM2,4199416,32.736,-84.90899,Harris County,GA
US.GA.147,US,147,A,ADM2,4199517,34.3509,-82.96425,Hart County,GA
US.GA.147,US,147,P,PPLA2,4199572,34.35288,-82.93209,Hartwell,GA
US.GA.235,US,235,P,PPLA2,4199694,32.283770000000004,-83.47211999999999,Hawkinsville,GA
US.GA.161,US,161,P,PPLA2,4199778,31.869629999999997,-82.5943,Hazlehurst,GA
US.GA.149,US,149,A,ADM2,4199820,33.29703,-85.12827,Heard County,GA
US.GA.151,US,151,A,ADM2,4200051,33.453,-84.1542,Henry County,GA
US.GA.281,US,281,P,PPLA2,4200188,34.949259999999995,-83.75739,Hiawassee,GA
US.GA.179,US,179,P,PPLA2,4200671,31.84688,-81.59595,Hinesville,GA
US.GA.011,US,11,P,PPLA2,4201141,34.33372,-83.49905,Homer,GA
US.GA.065,US,65,P,PPLA2,4201144,31.0366,-82.74708000000001,Homerville,GA
US.GA.153,US,153,A,ADM2,4201512,32.45901,-83.66624,Houston County,GA
US.GA.155,US,155,A,ADM2,4202266,31.60228,-83.27638,Irwin County,GA
US.GA.319,US,319,P,PPLA2,4202277,32.81126,-83.17265,Irwinton,GA
US.GA.035,US,35,P,PPLA2,4202426,33.29457,-83.96602,Jackson,GA
US.GA.157,US,157,A,ADM2,4202453,34.13388,-83.56635,Jackson County,GA
US.GA.227,US,227,P,PPLA2,4202634,34.46787,-84.42909,Jasper,GA
US.GA.159,US,159,A,ADM2,4202638,33.31643,-83.68809,Jasper County,GA
US.GA.161,US,161,A,ADM2,4202662,31.8056,-82.63694,Jeff Davis County,GA
US.GA.157,US,157,P,PPLA2,4202672,34.11705,-83.57239,Jefferson,GA
US.GA.163,US,163,A,ADM2,4202678,33.054840000000006,-82.41815,Jefferson County,GA
US.GA.289,US,289,P,PPLA2,4202699,32.68765,-83.34656,Jeffersonville,GA
US.GA.165,US,165,A,ADM2,4202750,32.79247,-81.96353,Jenkins County,GA
US.GA.167,US,167,A,ADM2,4202983,32.70146,-82.66008000000001,Johnson County,GA
US.GA.169,US,169,A,ADM2,4203171,33.02513,-83.56052,Jones County,GA
US.GA.063,US,63,P,PPLA2,4203316,33.5215,-84.35381,Jonesboro,GA
US.GA.079,US,79,P,PPLA2,4204196,32.724309999999996,-83.99769,Knoxville,GA
US.GA.295,US,295,P,PPLA2,4204241,34.7048,-85.2819,LaFayette,GA
US.GA.173,US,173,P,PPLA2,4204775,31.041040000000002,-83.07515,Lakeland,GA
US.GA.171,US,171,A,ADM2,4204869,33.07654,-84.13946,Lamar County,GA
US.GA.173,US,173,A,ADM2,4205013,31.03789,-83.06265,Lanier County,GA
US.GA.175,US,175,A,ADM2,4205152,32.46366,-82.92224,Laurens County,GA
US.GA.135,US,135,P,PPLA2,4205196,33.95621,-83.98796,Lawrenceville,GA
US.GA.177,US,177,A,ADM2,4205331,31.77951,-84.14113,Lee County,GA
US.GA.177,US,177,P,PPLA2,4205392,31.732120000000002,-84.17074000000001,Leesburg,GA
US.GA.221,US,221,P,PPLA2,4205541,33.86984,-83.11182,Lexington,GA
US.GA.179,US,179,A,ADM2,4205615,31.80723,-81.45626,Liberty County,GA
US.GA.181,US,181,A,ADM2,4205780,33.793659999999996,-82.45121,Lincoln County,GA
US.GA.181,US,181,P,PPLA2,4205797,33.79235,-82.47901999999999,Lincolnton,GA
US.GA.163,US,163,P,PPLA2,4206882,33.001540000000006,-82.41124,Louisville,GA
US.GA.185,US,185,A,ADM2,4207045,30.833859999999998,-83.26771,Lowndes County,GA
US.GA.183,US,183,P,PPLA2,4207083,31.707990000000002,-81.74234,Ludowici,GA
US.GA.259,US,259,P,PPLA2,4207128,32.050990000000006,-84.79909,Lumpkin,GA
US.GA.187,US,187,A,ADM2,4207132,34.57219,-84.00265,Lumpkin County,GA
US.GA.279,US,279,P,PPLA2,4207205,32.20435,-82.32179000000001,Lyons,GA
US.GA.021,US,21,P,PPLA2,4207400,32.84069,-83.6324,Macon,GA
US.GA.193,US,193,A,ADM2,4207403,32.35839,-84.04248,Macon County,GA
US.GA.211,US,211,P,PPLA2,4207447,33.59568,-83.46794,Madison,GA
US.GA.195,US,195,A,ADM2,4207451,34.12778,-83.20904,Madison County,GA
US.GA.067,US,67,P,PPLA2,4207783,33.9526,-84.54993,Marietta,GA
US.GA.197,US,197,A,ADM2,4207805,32.35338,-84.52464,Marion County,GA
US.GA.151,US,151,P,PPLA2,4208442,33.447340000000004,-84.14686,McDonough,GA
US.GA.189,US,189,A,ADM2,4208454,33.48285,-82.48137,McDuffie County,GA
US.GA.191,US,191,A,ADM2,4208544,31.48381,-81.37557,McIntosh County,GA
US.GA.271,US,271,P,PPLA2,4208683,32.06795,-82.9007,McRae,GA
US.GA.199,US,199,A,ADM2,4208945,33.040659999999995,-84.68831,Meriwether County,GA
US.GA.043,US,43,P,PPLA2,4209013,32.39712,-82.06012,Metter,GA
US.GA.009,US,9,P,PPLA2,4209448,33.08014,-83.2321,Milledgeville,GA
US.GA.165,US,165,P,PPLA2,4209454,32.80405,-81.94928,Millen,GA
US.GA.201,US,201,A,ADM2,4209479,31.163990000000002,-84.73071999999999,Miller County,GA
US.GA.205,US,205,A,ADM2,4209744,31.22532,-84.19431,Mitchell County,GA
US.GA.297,US,297,P,PPLA2,4209884,33.79484,-83.71323000000001,Monroe,GA
US.GA.207,US,207,A,ADM2,4209889,33.01408,-83.91872,Monroe County,GA
US.GA.209,US,209,A,ADM2,4209939,32.173359999999995,-82.53482,Montgomery County,GA
US.GA.159,US,159,P,PPLA2,4209951,33.30485,-83.68323000000001,Monticello,GA
US.GA.037,US,37,P,PPLA2,4210099,31.537670000000002,-84.59936,Morgan,GA
US.GA.211,US,211,A,ADM2,4210114,33.59083,-83.49238000000001,Morgan County,GA
US.GA.071,US,71,P,PPLA2,4210397,31.179909999999996,-83.78905999999999,Moultrie,GA
US.GA.209,US,209,P,PPLA2,4211083,32.178509999999996,-82.59458000000001,Mount Vernon,GA
US.GA.213,US,213,A,ADM2,4211691,34.78845,-84.74809,Murray County,GA
US.GA.215,US,215,A,ADM2,4211716,32.50996,-84.87704000000001,Muscogee County,GA
US.GA.025,US,25,P,PPLA2,4211775,31.204390000000004,-81.98123000000001,Nahunta,GA
US.GA.019,US,19,P,PPLA2,4211839,31.207420000000003,-83.25015,Nashville,GA
US.GA.077,US,77,P,PPLA2,4212684,33.38067,-84.79966,Newnan,GA
US.GA.007,US,7,P,PPLA2,4212728,31.312959999999997,-84.33574,Newton,GA
US.GA.217,US,217,A,ADM2,4212736,33.55505,-83.85019,Newton County,GA
US.GA.155,US,155,P,PPLA2,4213812,31.59447,-83.2513,Ocilla,GA
US.GA.219,US,219,A,ADM2,4213838,33.83494,-83.43705,Oconee County,GA
US.GA.193,US,193,P,PPLA2,4213919,32.29377,-84.06102,Oglethorpe,GA
