name,latitude,longitude,state,admin2_code,geonameid
Lima,40.74255,-84.10523,OH,003,5160783
Lisbon,40.772,-80.76813,OH,029,5160951
Mansfield,40.75839,-82.51545,OH,139,5161723
Marion,40.58867,-83.12852,OH,101,5161902
Marysville,40.23645,-83.36714,OH,159,5162077
Medina,41.13839,-81.86375,OH,103,5162512
Millersburg,40.55451,-81.91792,OH,075,5163076
Mount Gilead,40.54923,-82.8274,OH,117,5163631
Mount Vernon,40.3934,-82.48572,OH,083,5163799
Napoleon,41.39227,-84.12522,OH,069,5164057
New Philadelphia,40.48979,-81.44567,OH,157,5164390
Newark,40.05812,-82.40126,OH,089,5164466
Norwalk,41.24255,-82.61573,OH,077,5165101
Ottawa,41.01922,-84.04717,OH,137,5165801
Painesville,41.72449,-81.24566,OH,085,5166009
Paulding,41.13811,-84.58051,OH,125,5166253
Port Clinton,41.512,-82.93769,OH,123,5167259
Ravenna,41.15756,-81.24205,OH,133,5167737
Saint Clairsville,40.08063,-80.90009,OH,013,5169130
Sandusky,41.44894,-82.70796,OH,043,5170691
Sidney,40.28422,-84.1555,OH,149,5172078
Steubenville,40.36979,-80.63396,OH,081,5173048
Tiffin,41.1145,-83.17797,OH,147,5173930
Toledo,41.66394,-83.55521,OH,095,5174035
Troy,40.0395,-84.20328,OH,109,5174358
Upper Sandusky,40.82728,-83.28131,OH,175,5174870
Urbana,40.10839,-83.75243,OH,021,5174897
Van Wert,40.86949,-84.58412,OH,161,5175079
Wapakoneta,40.56783,-84.19356,OH,011,5175670
Warren,41.23756,-80.81842,OH,155,5175865
Wauseon,41.54922,-84.14161,OH,051,5175877
Wooster,40.80517,-81.93646,OH,169,5177358
Youngstown,41.09978,-80.64952,OH,099,5177568
Allentown,40.60843,-75.49018,PA,077,5178127
Beaver,40.69534,-80.30478,PA,007,5179446
Bedford,40.01869,-78.50391,PA,009,5179630
Bellefonte,40.91339,-77.77833,PA,027,5179799
Bloomsburg,41.0037,-76.45495,PA,037,5180934
Brookville,41.16117,-79.08309,PA,065,5181828
Butler,40.86118,-79.89533,PA,019,5182534
Carlisle,40.20148,-77.18887,PA,041,5183234
Clarion,41.21479,-79.38532,PA,031,5184422
Clearfield,41.02728,-78.43919,PA,033,5184541
Coudersport,41.77479,-78.02056,PA,105,5185531
Danville,40.96342,-76.61273,PA,093,5186327
Doylestown,40.31011,-75.12989,PA,017,5187247
Easton,40.68843,-75.22073,PA,095,5188140
Ebensburg,40.48507,-78.72474,PA,021,5188193
Emporium,41.51145,-78.23529,PA,023,5188737
Erie,42.12922,-80.08506,PA,049,5188843
Franklin,41.39784,-79.83144,PA,121,5190323
Greensburg,40.30146,-79.53893,PA,129,5192029
Hollidaysburg,40.42729,-78.3889,PA,013,5193920
Honesdale,41.57676,-75.25879,PA,127,5194099
Huntingdon,40.4848,-78.01028,PA,061,5194590
Indiana,40.62146,-79.15253,PA,063,5194868
Jim Thorpe,40.87592,-75.73241,PA,025,5195460
Kittanning,40.81645,-79.52199,PA,005,5196357
Lancaster,40.03788,-76.30551,PA,071,5197079
Laporte,41.42397,-76.49411,PA,113,5197171
Lebanon,40.34093,-76.41135,PA,075,5197517
Lewisburg,40.96453,-76.88441,PA,119,5197842
Lewistown,40.59924,-77.57138,PA,087,5197850
Lock Haven,41.13701,-77.44693,PA,035,5198635
Meadville,41.64144,-80.15145,PA,039,5200644
Mercer,41.227,-80.23979,PA,085,5200798
Middleburg,40.78592,-77.0472,PA,109,5201006
Mifflintown,40.5698,-77.39693,PA,067,5201085
Milford,41.32232,-74.80239,PA,103,5201117
Montrose,41.83397,-75.87714,PA,115,5201805
New Bloomfield,40.41981,-77.18637,PA,099,5203112
New Castle,41.00367,-80.34701,PA,073,5203127
Norristown,40.1215,-75.3399,PA,091,5203506
Pittsburgh,40.44062,-79.99589,PA,003,5206379
Pottsville,40.68565,-76.1955,PA,107,5207080
Reading,40.33565,-75.92687,PA,011,5207728
Ridgway,41.42034,-78.72864,PA,047,5208292
Scranton,41.40916,-75.6649,PA,069,5211303
Smethport,41.81117,-78.44474,PA,083,5212582
Somerset,40.00841,-79.07808,PA,111,5212853
Sunbury,40.86259,-76.79441,PA,097,5214814
Tionesta,41.49534,-79.45588,PA,053,5215696
Towanda,41.76758,-76.44272,PA,015,5215859
Tunkhannock,41.53869,-75.94659,PA,131,5216260
Warren,41.84395,-79.14504,PA,123,5218023
Washington,40.17396,-80.24617,PA,125,5218069
Wellsboro,41.74868,-77.30053,PA,117,5218450
Williamsport,41.24119,-77.00108,PA,081,5219585
Aberdeen,45.4647,-98.48648,SD,013,5225857
Alexandria,43.65359,-97.78285,SD,061,5225919
Armour,43.3186,-98.34675,SD,043,5226045
Britton,45.79162,-97.75094,SD,091,5226523
Brookings,44.31136,-96.79839,SD,011,5226534
Burke,43.1825,-99.29205,SD,053,5226625
Canton,43.30081,-96.59282,SD,083,5226716
Chamberlain,43.81083,-99.33066,SD,015,5226824
Clark,44.87774,-97.73314,SD,025,5226901
Clear Lake,44.7458,-96.68256,SD,039,5226932
De Smet,44.38747,-97.55035,SD,077,5227237
Elk Point,42.68333,-96.68365,SD,127,5227567
Faulkton,45.03497,-99.124,SD,049,5227753
Flandreau,44.04942,-96.59532,SD,101,5227802
Gettysburg,45.01165,-99.95567,SD,107,5228053
Highmore,44.52137,-99.4415,SD,069,5228476
Howard,44.01081,-97.52674,SD,097,5228623
Huron,44.36332,-98.21426,SD,005,5228673
Ipswich,45.44442,-99.02928,SD,045,5228742
Kennebec,43.9036,-99.86178,SD,085,5228958
Lake Andes,43.15638,-98.54147,SD,023,5229103
Leola,45.72275,-98.94094,SD,089,5229276
Madison,44.00608,-97.11395,SD,079,5229526
Milbank,45.21913,-96.63562,SD,051,5229737
Miller,44.51831,-98.98843,SD,059,5229751
Mitchell,43.70943,-98.0298,SD,035,5229794
Olivet,43.24082,-97.67534,SD,067,5230213
Parker,43.39748,-97.13645,SD,125,5230309
Plankinton,43.71555,-98.48509,SD,003,5230463
Redfield,44.87581,-98.51871,SD,115,5230743
Salem,43.72415,-97.38895,SD,087,5231228
Sioux Falls,43.54997,-96.70033,SD,099,5231851
Sisseton,45.66468,-97.0498,SD,109,5231863
Tyndall,42.99333,-97.86285,SD,009,5232489
Vermillion,42.77944,-96.92921,SD,027,5232592
Watertown,44.89941,-97.11507,SD,029,5232741
Webster,45.33218,-97.52009,SD,037,5232764
Wessington Springs,44.07916,-98.56954,SD,073,5232802
Winner,43.37667,-99.85901,SD,123,5232994
Woonsocket,44.0536,-98.27564,SD,111,5233037
Yankton,42.87111,-97.39728,SD,135,5233053
Burlington,44.47588,-73.21207,VT,007,5234372
Chelsea,43.98979,-72.4476,VT,017,5234814
Guildhall,44.56506,-71.55981,VT,009,5236698
Hyde Park,44.59394,-72.61651,VT,015,5237276
Middlebury (village),44.01553,-73.16937,VT,001,5238499
Newport,44.93644,-72.2051,VT,019,5239058
Newfane,42.98564,-72.65593,VT,025,5239071
North Hero,44.83125,-73.27323,VT,013,5239188
Rutland,43.61062,-72.97261,VT,021,5240509
Saint Albans,44.81088,-73.08319,VT,011,5240569
Saint Johnsbury,44.41922,-72.01509,VT,005,5240656
Woodstock,43.62424,-72.51843,VT,027,5243145
Alma,44.31997,-91.91488,WI,011,5243778
Antigo,45.14025,-89.15234,WI,067,5244010
Appleton,44.26193,-88.41538,WI,087,5244080
Ashland,46.59244,-90.8838,WI,003,5244247
Balsam Lake,45.45218,-92.45464,WI,095,5244607
Baraboo,43.47109,-89.74429,WI,111,5244638
Barron,45.40135,-91.84906,WI,005,5244738
Black River Falls,44.29468,-90.85153,WI,053,5246105
Chilton,44.02888,-88.16288,WI,015,5248469
Chippewa Falls,44.93691,-91.39293,WI,017,5248511
Crandon,45.57191,-88.90289,WI,041,5249670
Darlington,42.68306,-90.11763,WI,065,5250121
Dodgeville,42.96027,-90.13012,WI,049,5250703
Durand,44.62635,-91.96573,WI,091,5251056
Eagle River,45.91718,-89.2443,WI,125,5251171
Eau Claire,44.81135,-91.49849,WI,035,5251436
Elkhorn,42.67279,-88.54454,WI,127,5251729
Ellsworth,44.73219,-92.48741,WI,093,5251764
Florence,45.92218,-88.2518,WI,037,5253305
Fond du Lac,43.775,-88.43883,WI,039,5253352
Friendship,43.97053,-89.81679,WI,001,5253884
Green Bay,44.51916,-88.01983,WI,009,5254962
Green Lake,43.84415,-88.96011,WI,047,5255004
Hayward,46.01301,-91.48462,WI,113,5255882
Hudson,44.97469,-92.75687,WI,109,5257080
Hurley,46.44967,-90.18656,WI,051,5257163
Janesville,42.68279,-89.01872,WI,105,5257754
Jefferson,43.00556,-88.80733,WI,055,5257784
Juneau,43.40555,-88.7051,WI,027,5258190
Kenosha,42.58474,-87.82119,WI,059,5258393
Keshena,44.88387,-88.63372,WI,078,5258448
Kewaunee,44.45833,-87.50314,WI,061,5258490
La Crosse,43.80136,-91.23958,WI,063,5258957
Ladysmith,45.46302,-91.10404,WI,107,5259048
Lancaster,42.84749,-90.71068,WI,043,5259448
Manitowoc,44.08861,-87.65758,WI,071,5261585
Marinette,45.09998,-87.63066,WI,075,5261852
Mauston,43.79719,-90.07735,WI,057,5262113
Medford,45.13858,-90.34014,WI,119,5262475
Merrill,45.18052,-89.68346,WI,069,5262680
Milwaukee,43.0389,-87.90647,WI,079,5263045
Monroe,42.60112,-89.63845,WI,045,5263331
Montello,43.79137,-89.31984,WI,077,5263366
Neillsville,44.55996,-90.59625,WI,019,5264241
Oconto,44.88721,-87.86455,WI,083,5265515
Oshkosh,44.02471,-88.54261,WI,139,5265838
Phillips,45.69663,-90.40043,WI,099,5266764
Port Washington,43.38722,-87.87564,WI,089,5267776
Portage,43.53915,-89.46262,WI,021,5267785
Prairie du Chien,43.05165,-91.14124,WI,023,5268002
Racine,42.72613,-87.78285,WI,101,5268249
Rhinelander,45.63662,-89.41208,WI,085,5268720
Richland Center,43.33471,-90.38679,WI,103,5268850
Shawano,44.78221,-88.60899,WI,115,5272873
Sheboygan,43.75083,-87.71453,WI,117,5272893
Shell Lake,45.73939,-91.92545,WI,129,5272949
Siren,45.78578,-92.38103,WI,013,5273324
Sparta,43.94413,-90.81291,WI,081,5273927
Stevens Point,44.52358,-89.57456,WI,097,5274644
Sturgeon Bay,44.83416,-87.37704,WI,029,5274867
Superior,46.72077,-92.10408,WI,031,5275191
Viroqua,43.55692,-90.88874,WI,123,5277276
Washburn,46.67327,-90.89491,WI,007,5277856
Waukesha,43.01168,-88.23148,WI,133,5278052
Waupaca,44.35803,-89.08595,WI,135,5278083
Wausau,44.95914,-89.63012,WI,073,5278120
Wautoma,44.0747,-89.2879,WI,137,5278148
West Bend,43.42528,-88.18343,WI,131,5278422
Whitehall,44.36746,-91.31655,WI,121,5278914
Wisconsin Rapids,44.38358,-89.81735,WI,141,5279436
New Cumberland,40.49673,-80.60674,WV,029,5280523
Wellsburg,40.27201,-80.60952,WV,009,5280835
Wheeling,40.06396,-80.72091,WV,069,5280854
Holbrook,34.90225,-110.15818,AZ,017,5284580
Bisbee,31.44815,-109.92841,AZ,003,5284905
Dighton,38.48196,-100.46708,KS,101,5285480
Mora,35.9742,-105.33001,NM,033,5285666
Clifton,33.0509,-109.29618,AZ,011,5290124
Flagstaff,35.19807,-111.65127,AZ,005,5294810
Florence,33.03145,-111.38734,AZ,021,5294902
Globe,33.39422,-110.7865,AZ,007,5296013
Kingman,35.18944,-114.05301,AZ,015,5301067
Nogales,31.34038,-110.93425,AZ,023,5306611
Parker,34.15002,-114.28912,AZ,012,5308116
Prescott,34.54002,-112.4685,AZ,025,5309842
Safford,32.83395,-109.70758,AZ,009,5312476
Saint Johns,34.50587,-109.36093,AZ,001,5312595
Tucson,32.22174,-110.92648,AZ,019,5318313
Yuma,32.72532,-114.6244,AZ,027,5322053
Auburn,38.89657,-121.07689,CA,061,5325223
Bakersfield,35.37329,-119.01871,CA,029,5325738
Bridgeport,38.25575,-119.23127,CA,051,5330736
Colusa,39.21433,-122.00942,CA,011,5338866
Downieville,39.55934,-120.82689,CA,091,5343876
El Centro,32.792,-115.56305,CA,025,5345609
Fairfield,38.24936,-122.03997,CA,095,5347335
Fresno,36.74773,-119.77237,CA,019,5350937
Hanford,36.32745,-119.64568,CA,031,5355180
Hollister,36.85245,-121.4016,CA,069,5357499
Jackson,38.3488,-120.7741,CA,005,5360160
Lakeport,39.04295,-122.91583,CA,033,5364753
Los Angeles,34.05223,-118.24368,CA,037,5368361
Madera,36.96134,-120.06072,CA,039,5369568
Mariposa,37.48494,-119.96628,CA,043,5370590
Martinez,38.01937,-122.13413,CA,013,5370868
Marysville,39.14573,-121.59135,CA,115,5370984
Merced,37.30216,-120.48297,CA,047,5372253
Modesto,37.6391,-120.99688,CA,099,5373900
Napa,38.29714,-122.28553,CA,055,5376095
Nevada City,39.26173,-121.01779,CA,057,5376502
Oakland,37.80437,-122.2708,CA,001,5378538
Orange,33.78779,-117.85311,CA,059,5379513
Oroville,39.51394,-121.55776,CA,007,5379759
Placerville,38.72963,-120.79855,CA,017,5383559
Quincy,39.93682,-120.94647,CA,063,5385487
Redwood City,37.48522,-122.23635,CA,081,5386834
Riverside,33.95335,-117.39616,CA,065,5387877
Salinas,36.67774,-121.6555,CA,053,5391295
San Andreas,38.19603,-120.68049,CA,009,5391597
San Bernardino,34.10834,-117.28977,CA,071,5391710
San Diego,32.71571,-117.16472,CA,073,5391811
San Francisco,37.77493,-122.41942,CA,075,5391959
San Jose,37.33939,-121.89496,CA,085,5392171
San Luis Obispo,35.28275,-120.65962,CA,079,5392323
San Rafael,37.97353,-122.53109,CA,041,5392567
Santa Ana,33.74557,-117.86783,CA,059,5392900
Santa Barbara,34.42083,-119.69819,CA,083,5392952
Santa Cruz,36.97412,-122.0308,CA,087,5393052
Santa Rosa,38.44047,-122.71443,CA,097,5393287
Sonora,37.98409,-120.38214,CA,109,5397165
Stockton,37.9577,-121.29078,CA,077,5399020
Ukiah,39.15017,-123.20778,CA,045,5404476
Ventura,34.27834,-119.29317,CA,111,5405878
Visalia,36.33023,-119.29206,CA,107,5406567
Willows,39.52433,-122.19359,CA,021,5409777
Woodland,38.67852,-121.7733,CA,113,5410430
Yuba City,39.14045,-121.61691,CA,101,5411015
Alamosa,37.46945,-105.87002,CO,003,5411479
Aspen,39.1911,-106.81754,CO,097,5412230
Breckenridge,39.48165,-106.03835,CO,117,5414872
Brighton,39.98526,-104.82053,CO,001,5414941
Broomfield,39.92054,-105.08665,CO,014,5415035
Burlington,39.30611,-102.26936,CO,063,5415502
Castle Rock,39.37221,-104.85609,CO,035,5416329
Central City,39.80193,-105.51416,CO,047,5416606
Cheyenne Wells,38.8214,-102.35324,CO,017,5416855
Colorado Springs,38.83388,-104.82136,CO,041,5417598
Conejos,37.08835,-106.01974,CO,021,5417805
Cortez,37.34888,-108.58593,CO,083,5418104
Creede,37.84917,-106.92643,CO,079,5418493
Cripple Creek,38.74666,-105.17831,CO,119,5418552
Del Norte,37.67889,-106.35337,CO,105,5419302
Delta,38.74221,-108.06896,CO,029,5419334
Dove Creek,37.7661,-108.90594,CO,033,5419913
Durango,37.27528,-107.88007,CO,067,5420241
Eads,38.48056,-102.78186,CO,061,5420323
Eagle,39.65526,-106.82865,CO,037,5420328
Fairplay,39.22471,-106.00196,CO,093,5421506
Georgetown,39.7061,-105.6975,CO,019,5422889
Glenwood Springs,39.55054,-107.32478,CO,045,5423092
Golden,39.75554,-105.2211,CO,059,5423294
Grand Junction,39.06387,-108.55065,CO,077,5423573
Gunnison,38.54582,-106.92532,CO,051,5424099
Hugo,39.1361,-103.46994,CO,073,5425757
Kiowa,39.34721,-104.46441,CO,039,5427408
La Junta,37.98501,-103.54383,CO,089,5427705
Lake City,38.03,-107.31533,CO,053,5427796
Lamar,38.08723,-102.62075,CO,099,5427957
Las Animas,38.06667,-103.22271,CO,011,5428055
Leadville,39.25082,-106.29252,CO,065,5428184
Littleton,39.61332,-105.01665,CO,005,5429032
Montrose,38.47832,-107.87617,CO,085,5431710
Ordway,38.21806,-103.75606,CO,025,5433564
Ouray,38.02277,-107.67145,CO,091,5433676
Pagosa Springs,37.26945,-107.00976,CO,007,5433784
Pueblo,38.25445,-104.60914,CO,101,5435464
Saguache,38.0875,-106.14197,CO,109,5437349
Salida,38.53472,-105.9989,CO,015,5437555
San Luis,37.20085,-105.4239,CO,023,5437682
Silverton,37.81194,-107.66451,CO,111,5438881
Springfield,37.40835,-102.61436,CO,009,5440032
Telluride,37.93749,-107.81229,CO,113,5441199
Trinidad,37.16946,-104.50054,CO,071,5442007
Walsenburg,37.62418,-104.78026,CO,055,5443206
Westcliffe,38.13472,-105.46584,CO,027,5443889
Atwood,39.80667,-101.0421,KS,153,5444997
Colby,39.39584,-101.05238,KS,193,5445194
Dodge City,37.7528,-100.01708,KS,057,5445298
Elkhart,37.00808,-101.89017,KS,129,5445338
Garden City,37.97169,-100.87266,KS,055,5445439
Goodland,39.35083,-101.71017,KS,181,5445479
Gove,38.95779,-100.48875,KS,063,5445487
Hoxie,39.3575,-100.44181,KS,179,5445627
Hugoton,37.1753,-101.3496,KS,189,5445636
Lakin,37.94058,-101.25489,KS,093,5445780
Leoti,38.47974,-101.35877,KS,203,5445813
Liberal,37.04308,-100.921,KS,175,5445820
Meade,37.28558,-100.34015,KS,119,5445952
Oakley,39.13334,-100.86376,KS,193,5446091
Oberlin,39.81834,-100.5282,KS,039,5446098
Saint Francis,39.77222,-101.7999,KS,023,5446345
Scott City,38.48252,-100.90709,KS,171,5446450
Sharon Springs,38.89779,-101.75212,KS,199,5446453
Syracuse,37.98071,-101.7543,KS,075,5446613
Sublette,37.48169,-100.84377,KS,081,5446617
Tribune,38.46974,-101.75267,KS,071,5446643
Ulysses,37.58141,-101.35517,KS,067,5446683
Alamogordo,32.89953,-105.96027,NM,035,5454627
Albuquerque,35.08449,-106.65114,NM,001,5454711
Aztec,36.82223,-107.99285,NM,045,5456049
Bernalillo,35.30004,-106.55114,NM,043,5457198
Carlsbad,32.42067,-104.22884,NM,015,5460459
Carrizozo,33.64174,-105.87721,NM,027,5460567
Clayton,36.45169,-103.1841,NM,059,5462269
Clovis,34.4048,-103.20523,NM,009,5462393
Deming,32.2687,-107.75864,NM,029,5464806
Estancia,34.75839,-106.05585,NM,057,5467102
Fort Sumner,34.47173,-104.24553,NM,011,5468133
Gallup,35.52808,-108.74258,NM,031,5468773
Grants,35.1476,-107.85261,NM,006,5469841
Las Cruces,32.31232,-106.77834,NM,013,5475352
Las Vegas,35.59393,-105.2239,NM,047,5475433
Lordsburg,32.35036,-108.70866,NM,023,5476799
Los Alamos,35.88808,-106.30697,NM,028,5476825
Los Lunas,34.80617,-106.73336,NM,061,5476913
Lovington,32.94401,-103.34855,NM,025,5477090
Mosquero,35.77698,-103.95664,NM,021,5480275
Portales,34.18619,-103.3344,NM,041,5484874
Raton,36.90336,-104.43915,NM,007,5486795
Reserve,33.71311,-108.75784,NM,003,5487396
Roswell,33.39437,-104.52491,NM,005,5488441
Santa Rosa,34.93867,-104.68249,NM,019,5490338
Silver City,32.77007,-108.28033,NM,017,5491487
Socorro,34.0584,-106.89142,NM,053,5491999
Taos,36.40725,-105.57307,NM,055,5493811
Tierra Amarilla,36.70029,-106.54976,NM,039,5494507
Truth or Consequences,33.1284,-107.25281,NM,051,5495292
Tucumcari,35.17191,-103.72686,NM,037,5495360
Ely,39.24744,-114.88863,NV,033,5503694
Eureka,39.51271,-115.96061,NV,011,5503804
Fallon,39.47353,-118.77737,NV,001,5503914
Goldfield,37.70854,-117.23563,NV,009,5504812
Hawthorne,38.52464,-118.62458,NV,021,5505321
Las Vegas,36.17497,-115.13722,NV,003,5506956
Minden,38.95407,-119.76573,NV,005,5508379
Pioche,37.92969,-114.45221,NV,017,5510323
Reno,39.52963,-119.8138,NV,031,5511077
Tonopah,38.06716,-117.23008,NV,023,5513795
Virginia City,39.30963,-119.64962,NV,029,5514428
Yerington,38.98575,-119.16293,NV,019,5515507
Beaver,36.81614,-100.51987,OK,007,5515591
Boise City,36.72947,-102.51324,OK,025,5515613
Guymon,36.6828,-101.48155,OK,139,5515743
Alpine,30.35862,-103.66206,TX,043,5516203
Amarillo,35.222,-101.8313,TX,375,5516233
Andrews,32.31872,-102.54572,TX,003,5516288
Aspermont,33.13343,-100.22733,TX,433,5516487
Big Lake,31.19154,-101.46039,TX,383,5517030
Big Spring,32.2504,-101.47874,TX,227,5517061
Brackettville,29.31051,-100.41786,TX,271,5517550
Brownfield,33.1812,-102.27435,TX,445,5517675
Canadian,35.91282,-100.38208,TX,211,5518214
Canyon,34.98033,-101.9188,TX,381,5518239
Channing,35.68365,-102.3302,TX,205,5518692
Childress,34.42645,-100.204,TX,075,5518758
Clarendon,34.93783,-100.8882,TX,129,5519031
Claude,35.11172,-101.36322,TX,011,5519055
Colorado City,32.38817,-100.86456,TX,335,5519254
Crane,31.39736,-102.35014,TX,103,5519648
Crosbyton,33.66008,-101.23793,TX,107,5519719
Dalhart,36.05948,-102.51325,TX,111,5519862
Del Rio,29.36273,-100.89676,TX,465,5520076
Dickens,33.62175,-100.83652,TX,125,5520196
Dimmitt,34.5509,-102.31186,TX,069,5520201
Dumas,35.86559,-101.97324,TX,341,5520552
Eagle Pass,28.70914,-100.49952,TX,323,5520677
El Paso,31.75872,-106.48693,TX,141,5520993
Eldorado,30.86017,-100.60093,TX,413,5521036
Farwell,34.38341,-103.038,TX,369,5521353
Floydada,33.98452,-101.33766,TX,153,5521646
Fort Davis,30.58821,-103.89463,TX,243,5521715
Fort Stockton,30.89404,-102.87932,TX,371,5521746
Gail,32.77038,-101.44541,TX,033,5521972
Garden City,31.86402,-101.48123,TX,173,5522004
Guthrie,33.62064,-100.32289,TX,269,5522580
Hereford,34.81521,-102.39932,TX,117,5523074
Jayton,33.24815,-100.57373,TX,263,5523963
Kermit,31.85763,-103.09267,TX,495,5524527
Lamesa,32.7376,-101.95099,TX,115,5524849
Levelland,33.58732,-102.37796,TX,219,5525042
Littlefield,33.91731,-102.3249,TX,279,5525295
Lubbock,33.57786,-101.85517,TX,303,5525577
Marfa,30.30973,-104.02134,TX,377,5525775
Matador,34.01202,-100.82208,TX,345,5525856
Memphis,34.72478,-100.53401,TX,191,5526145
Mentone,31.70513,-103.59935,TX,301,5526156
Mertzon,31.26183,-100.81733,TX,235,5526174
Miami,35.69143,-100.63819,TX,393,5526233
Midland,31.99735,-102.07791,TX,329,5526337
Monahans,31.5943,-102.89265,TX,475,5526514
Morton,33.7251,-102.75938,TX,079,5526657
Muleshoe,34.22647,-102.72383,TX,017,5526805
Odessa,31.84568,-102.36764,TX,135,5527554
Ozona,30.71017,-101.20067,TX,105,5527870
Paducah,34.0123,-100.30206,TX,101,5527891
Pampa,35.53616,-100.95987,TX,179,5527953
Panhandle,35.3456,-101.38044,TX,065,5527980
Pecos,31.42291,-103.49323,TX,389,5528182
Perryton,36.40003,-100.80265,TX,357,5528274
Plains,33.18871,-102.82799,TX,501,5528440
Plainview,34.18479,-101.70684,TX,189,5528450
Post,33.19122,-101.379,TX,169,5528596
Rankin,31.22265,-101.93791,TX,461,5528921
Robert Lee,31.89237,-100.48482,TX,081,5529397
Roby,32.74483,-100.37761,TX,151,5529438
Rocksprings,30.01576,-100.20536,TX,137,5529514
San Angelo,31.46377,-100.43704,TX,451,5530022
Sanderson,30.14241,-102.39403,TX,443,5530210
Seminole,32.71899,-102.64491,TX,165,5530452
Sierra Blanca,31.17457,-105.35718,TX,229,5530688
Silverton,34.47423,-101.30461,TX,045,5530728
Snyder,32.71789,-100.91762,TX,415,5530921
Sonora,30.56685,-100.64343,TX,435,5531255
Spearman,36.19837,-101.19238,TX,195,5531553
Stanton,32.12929,-101.78846,TX,317,5531683
Sterling City,31.83625,-100.98483,TX,431,5531747
Stinnett,35.82698,-101.44294,TX,233,5531793
Stratford,36.33614,-102.07212,TX,421,5531815
Sweetwater,32.47095,-100.40594,TX,353,5531968
Tahoka,33.16676,-101.79377,TX,305,5532037
Tulia,34.53589,-101.75852,TX,437,5532610
Van Horn,31.04029,-104.83073,TX,109,5532924
Vega,35.24283,-102.42826,TX,359,5532945
Wellington,34.85617,-100.21373,TX,087,5533240
Wheeler,35.44533,-100.27096,TX,483,5533560
Beaver,38.27691,-112.64105,UT,001,5534882
Castle Dale,39.21219,-111.01961,UT,015,5536511
Fillmore,38.96885,-112.32355,UT,027,5539097
Junction,38.23748,-112.21993,UT,031,5541403
Kanab,37.04749,-112.52631,UT,025,5541458
Loa,38.40276,-111.64296,UT,055,5542323
Manti,39.2683,-111.63686,UT,039,5542758
Moab,38.57332,-109.54984,UT,019,5543307
Monticello,37.87138,-109.34289,UT,037,5543377
Nephi,39.71023,-111.83632,UT,023,5543853
Panguitch,37.82276,-112.43576,UT,017,5544525
Parowan,37.8422,-112.828,UT,021,5544619
Price,39.59941,-110.81071,UT,007,5545269
Richfield,38.77247,-112.08409,UT,041,5545710
Cimarron,37.80669,-100.3482,KS,069,5550452
Wray,40.07582,-102.22325,CO,125,5553755
Beach,46.91807,-104.00437,ND,033,5554419
Ketchikan,55.3418,-131.64757,AK,130,5554428
Sitka,57.05315,-135.33088,AK,220,5557293
Alturas,41.48714,-120.54349,CA,049,5558829
Crescent City,41.75595,-124.20175,CA,015,5562087
Eureka,40.80207,-124.16367,CA,023,5563397
Red Bluff,40.17849,-122.23583,CA,103,5570065
Redding,40.58654,-122.39168,CA,089,5570160
Susanville,40.41628,-120.65301,CA,035,5572400
Weaverville,40.73098,-122.94197,CA,105,5573443
Yreka,41.73542,-122.63447,CA,093,5574093
Akron,40.16054,-103.21438,CO,121,5574199
Boulder,40.01499,-105.27055,CO,013,5574991
Craig,40.51525,-107.54645,CO,081,5576064
Fort Collins,40.58526,-105.08442,CO,069,5577147
Fort Morgan,40.25026,-103.79995,CO,087,5577158
Greeley,40.42331,-104.70913,CO,123,5577592
Holyoke,40.58444,-102.30241,CO,095,5578099
Hot Sulphur Springs,40.07304,-106.1028,CO,049,5578171
Julesburg,40.98833,-102.26435,CO,115,5578567
Meeker,40.03747,-107.91313,CO,103,5579761
Steamboat Springs,40.48498,-106.83172,CO,107,5582371
Sterling,40.62554,-103.20771,CO,075,5582392
Walden,40.73164,-106.28364,CO,057,5583139
American Falls,42.78602,-112.85444,ID,077,5583981
Arco,43.63657,-113.30028,ID,023,5584200
Blackfoot,43.19047,-112.34498,ID,011,5586093
Bonners Ferry,48.69133,-116.31631,ID,021,5586496
Burley,42.53574,-113.79279,ID,031,5587385
Caldwell,43.66294,-116.68736,ID,027,5587698
Cascade,44.51628,-116.0418,ID,085,5588160
Challis,44.50464,-114.23173,ID,037,5588524
Council,44.72989,-116.4382,ID,003,5589857
Driggs,43.72325,-111.11133,ID,081,5591399
Dubois,44.1763,-112.23082,ID,033,5591649
Emmett,43.8735,-116.4993,ID,045,5592562
Fairfield,43.34657,-114.79173,ID,025,5592697
Gooding,42.93879,-114.71311,ID,047,5594307
Grangeville,45.92655,-116.12237,ID,049,5594474
Hailey,43.51963,-114.31532,ID,013,5594956
Idaho City,43.8285,-115.83455,ID,015,5596462
Idaho Falls,43.46658,-112.03414,ID,019,5596475
Jerome,42.72407,-114.51865,ID,053,5597034
Lewiston,46.41655,-117.01766,ID,069,5598538
Malad City,42.19159,-112.2508,ID,071,5600035
Moscow,46.73239,-117.00017,ID,057,5601538
Mountain Home,43.13295,-115.6912,ID,039,5601615
Murphy,43.21822,-116.55234,ID,073,5601827
Nezperce,46.23489,-116.2407,ID,061,5602128
Orofino,46.47935,-116.25514,ID,035,5602909
Paris,42.22715,-111.40104,ID,007,5603240
Payette,44.07822,-116.93377,ID,075,5603393
Pocatello,42.8713,-112.44553,ID,005,5604045
